Order ID,Customer Name,Shipping Days
US-2018-100930,Unknown,155.0
US-2018-100930,Unknown,155.0
US-2018-100930,Unknown,155.0
US-2018-100930,Unknown,155.0
US-2018-100930,Unknown,155.0
CA-2015-131926,Unknown,155.0
CA-2015-131926,Unknown,155.0
CA-2015-131926,Unknown,155.0
CA-2015-131926,Unknown,155.0
CA-2015-131926,Unknown,155.0
CA-2015-111003,Unknown,155.0
CA-2015-111003,Unknown,155.0
CA-2015-165974,Unknown,155.0
CA-2017-149314,Unknown,155.0
CA-2015-105172,Unknown,155.0
US-2015-165659,Unknown,155.0
US-2015-165659,Unknown,155.0
CA-2018-137085,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2016-167010,Unknown,155.0
CA-2015-133228,Unknown,155.0
CA-2015-133228,Unknown,155.0
CA-2015-128846,Unknown,155.0
CA-2015-128846,Unknown,155.0
CA-2017-120530,Unknown,155.0
CA-2017-167115,Unknown,155.0
CA-2016-104486,Unknown,155.0
CA-2016-104486,Unknown,155.0
CA-2016-104486,Unknown,155.0
CA-2018-157413,Unknown,155.0
US-2015-157070,Unknown,155.0
US-2015-157070,Unknown,155.0
CA-2018-110478,Sung Pak,155.0
CA-2018-110478,Sung Pak,155.0
CA-2015-104472,Christine Kargatis,155.0
CA-2015-104472,Christine Kargatis,155.0
US-2017-137547,Ed Braxton,155.0
CA-2015-127964,Anne Pryor,155.0
CA-2015-127964,Anne Pryor,155.0
CA-2015-127964,Anne Pryor,155.0
CA-2018-121804,Liz Preis,155.0
CA-2018-136672,Michael Granlund,155.0
CA-2016-142944,John Lucas,155.0
CA-2016-142944,John Lucas,155.0
CA-2017-112123,Brosina Hoffman,155.0
CA-2017-112123,Brosina Hoffman,155.0
CA-2017-112123,Brosina Hoffman,155.0
CA-2018-168193,Roland Murray,155.0
CA-2018-168193,Roland Murray,155.0
CA-2017-167759,Craig Carreira,155.0
CA-2017-145730,Chris Cortes,155.0
CA-2017-145730,Chris Cortes,155.0
CA-2017-145730,Chris Cortes,155.0
CA-2016-116687,Noah Childs,155.0
CA-2016-116687,Noah Childs,155.0
CA-2015-117016,Sanjit Chand,155.0
CA-2018-110884,Shahid Hopkins,155.0
CA-2018-110884,Shahid Hopkins,155.0
CA-2017-103982,Alex Avila,155.0
CA-2017-103982,Alex Avila,155.0
CA-2017-103982,Alex Avila,155.0
CA-2017-103982,Alex Avila,155.0
CA-2018-142174,Darren Powers,155.0
CA-2016-151785,Jennifer Jackson,155.0
CA-2018-123085,Ed Jacobs,155.0
CA-2018-123085,Ed Jacobs,155.0
US-2015-127978,Jill Stevenson,155.0
US-2015-127978,Jill Stevenson,155.0
US-2015-127978,Jill Stevenson,155.0
CA-2018-102204,Caroline Jumper,155.0
CA-2018-102204,Caroline Jumper,155.0
CA-2018-102204,Caroline Jumper,155.0
CA-2018-117513,Bill Tyler,155.0
CA-2015-104563,Craig Molinari,155.0
CA-2015-104563,Craig Molinari,155.0
CA-2015-104563,Craig Molinari,155.0
CA-2015-104563,Craig Molinari,155.0
CA-2016-144253,Alan Schoenberger,155.0
CA-2015-153150,Dorris liebe,155.0
CA-2018-162978,Lindsay Williams,155.0
CA-2018-162978,Lindsay Williams,155.0
CA-2018-162978,Lindsay Williams,155.0
CA-2018-140242,Max Ludwig,155.0
CA-2018-140242,Max Ludwig,155.0
CA-2018-168900,Shahid Hopkins,155.0
CA-2016-137512,Anna Gayman,155.0
CA-2016-137512,Anna Gayman,155.0
CA-2018-132178,Darren Budd,155.0
CA-2018-132178,Darren Budd,155.0
CA-2016-107937,Julia Barnett,155.0
US-2015-154879,Steve Nguyen,155.0
US-2015-154879,Steve Nguyen,155.0
CA-2017-163398,Christy Brittain,155.0
CA-2017-163398,Christy Brittain,155.0
CA-2017-163398,Christy Brittain,155.0
CA-2015-160738,Katharine Harms,155.0
US-2018-133200,Dorothy Badders,155.0
US-2018-133200,Dorothy Badders,155.0
US-2018-133200,Dorothy Badders,155.0
CA-2018-159688,Adam Bellavance,155.0
CA-2016-147879,Chris Cortes,155.0
CA-2018-160724,Yana Sorensen,155.0
CA-2015-166086,Carol Triggs,155.0
CA-2015-166086,Carol Triggs,155.0
CA-2015-166086,Carol Triggs,155.0
CA-2015-166086,Carol Triggs,155.0
CA-2018-132199,Bill Overfelt,155.0
CA-2018-132199,Bill Overfelt,155.0
CA-2018-132199,Bill Overfelt,155.0
CA-2018-132199,Bill Overfelt,155.0
CA-2018-132199,Bill Overfelt,155.0
CA-2018-169474,Jay Fein,154.0
US-2016-142811,John Lucas,154.0
CA-2015-138359,Katharine Harms,154.0
CA-2015-138359,Katharine Harms,154.0
CA-2017-100993,Annie Zypern,154.0
CA-2017-100993,Annie Zypern,154.0
CA-2017-100993,Annie Zypern,154.0
CA-2017-100993,Annie Zypern,154.0
CA-2017-101189,Jennifer Braxton,154.0
CA-2017-159695,Gary Mitchum,154.0
US-2016-136476,Greg Guthrie,154.0
US-2018-100930,Christopher Schild,154.0
US-2018-100930,Christopher Schild,154.0
US-2018-100930,Christopher Schild,154.0
US-2018-100930,Christopher Schild,154.0
US-2018-100930,Christopher Schild,154.0
CA-2015-131926,Dianna Wilson,154.0
CA-2015-131926,Dianna Wilson,154.0
CA-2015-131926,Dianna Wilson,154.0
CA-2015-131926,Dianna Wilson,154.0
CA-2015-131926,Dianna Wilson,154.0
CA-2015-111003,Corey Roper,154.0
CA-2015-111003,Corey Roper,154.0
CA-2017-149314,George Bell,154.0
CA-2015-105172,Paul Knutson,154.0
US-2015-165659,Liz Thompson,154.0
US-2015-165659,Liz Thompson,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2016-167010,Valerie Takahito,154.0
CA-2015-133228,Maurice Satty,154.0
CA-2015-133228,Maurice Satty,154.0
CA-2015-128846,Roland Schwarz,154.0
CA-2015-128846,Roland Schwarz,154.0
CA-2017-120530,Dorris liebe,154.0
CA-2017-167115,Evan Henry,154.0
CA-2016-104486,Patrick O'Brill,154.0
CA-2016-104486,Patrick O'Brill,154.0
CA-2016-104486,Patrick O'Brill,154.0
CA-2018-157413,Barry Weirich,154.0
US-2015-157070,Quincy Jones,154.0
US-2015-157070,Quincy Jones,154.0
CA-2018-110478,Unknown,154.0
CA-2018-110478,Unknown,154.0
CA-2015-104472,Unknown,154.0
CA-2015-104472,Unknown,154.0
US-2017-137547,Unknown,154.0
CA-2016-133627,Unknown,154.0
CA-2015-127964,Unknown,154.0
CA-2015-127964,Unknown,154.0
CA-2015-127964,Unknown,154.0
CA-2018-121804,Unknown,154.0
CA-2018-136672,Unknown,154.0
CA-2016-142944,Unknown,154.0
CA-2016-142944,Unknown,154.0
CA-2017-112123,Unknown,154.0
CA-2017-112123,Unknown,154.0
CA-2017-112123,Unknown,154.0
CA-2018-168193,Unknown,154.0
CA-2018-168193,Unknown,154.0
CA-2017-167759,Unknown,154.0
CA-2017-145730,Unknown,154.0
CA-2017-145730,Unknown,154.0
CA-2017-145730,Unknown,154.0
CA-2016-116687,Unknown,154.0
CA-2016-116687,Unknown,154.0
CA-2015-117016,Unknown,154.0
CA-2018-110884,Unknown,154.0
CA-2018-110884,Unknown,154.0
CA-2017-103982,Unknown,154.0
CA-2017-103982,Unknown,154.0
CA-2017-103982,Unknown,154.0
CA-2017-103982,Unknown,154.0
CA-2018-142174,Unknown,154.0
CA-2016-151785,Unknown,154.0
CA-2018-123085,Unknown,154.0
CA-2018-123085,Unknown,154.0
CA-2016-103716,Unknown,154.0
CA-2016-103716,Unknown,154.0
US-2015-127978,Unknown,154.0
US-2015-127978,Unknown,154.0
US-2015-127978,Unknown,154.0
CA-2018-102204,Unknown,154.0
CA-2018-102204,Unknown,154.0
CA-2018-102204,Unknown,154.0
CA-2018-117513,Unknown,154.0
CA-2015-104563,Unknown,154.0
CA-2015-104563,Unknown,154.0
CA-2015-104563,Unknown,154.0
CA-2015-104563,Unknown,154.0
CA-2015-107755,Cyma Kinney,154.0
CA-2017-148698,Bryan Davis,154.0
CA-2018-167703,Matt Collins,154.0
CA-2018-167703,Matt Collins,154.0
US-2015-157021,Kunst Miller,154.0
US-2015-157021,Kunst Miller,154.0
CA-2018-123134,Dorothy Wardle,154.0
US-2016-122140,Michael Oakman,154.0
US-2016-122140,Michael Oakman,154.0
US-2016-122140,Michael Oakman,154.0
CA-2017-149902,Don Weiss,154.0
CA-2016-136378,Cari Sayre,154.0
CA-2018-126354,Shahid Collister,154.0
CA-2018-126354,Shahid Collister,154.0
CA-2017-125017,Karen Bern,154.0
CA-2018-115105,Bryan Davis,154.0
CA-2015-107755,Unknown,153.0
CA-2017-148698,Unknown,153.0
CA-2018-167703,Unknown,153.0
CA-2018-167703,Unknown,153.0
US-2015-157021,Unknown,153.0
US-2015-157021,Unknown,153.0
CA-2018-123134,Unknown,153.0
US-2016-122140,Unknown,153.0
US-2016-122140,Unknown,153.0
US-2016-122140,Unknown,153.0
CA-2017-149902,Unknown,153.0
CA-2016-136378,Unknown,153.0
CA-2018-126354,Unknown,153.0
CA-2018-126354,Unknown,153.0
CA-2017-125017,Unknown,153.0
CA-2018-115105,Unknown,153.0
CA-2018-169474,Unknown,153.0
US-2016-142811,Unknown,153.0
CA-2015-138359,Unknown,153.0
CA-2015-138359,Unknown,153.0
CA-2017-100993,Unknown,153.0
CA-2017-100993,Unknown,153.0
CA-2017-100993,Unknown,153.0
CA-2017-100993,Unknown,153.0
CA-2017-101189,Unknown,153.0
CA-2015-104269,Dave Brooks,153.0
CA-2016-105970,Pete Armstrong,153.0
CA-2016-105970,Pete Armstrong,153.0
US-2018-123281,Jamie Frazer,153.0
CA-2017-101938,Dianna Wilson,153.0
US-2017-164630,Erica Bern,153.0
CA-2016-121097,Sylvia Foulston,153.0
CA-2016-154970,Steven Roelle,153.0
CA-2016-141243,Amy Hunt,153.0
CA-2016-141243,Amy Hunt,153.0
CA-2016-141243,Amy Hunt,153.0
US-2018-114034,Delfina Latchford,153.0
CA-2016-104241,Andrew Gjertsen,153.0
CA-2015-105417,Vivek Sundaresam,153.0
CA-2015-105417,Vivek Sundaresam,153.0
CA-2016-108588,Brooke Gillingham,153.0
CA-2016-108588,Brooke Gillingham,153.0
CA-2016-108588,Brooke Gillingham,153.0
CA-2016-158701,James Lanier,153.0
CA-2016-158701,James Lanier,153.0
US-2017-116365,Christine Abelman,153.0
US-2017-116365,Christine Abelman,153.0
US-2017-116365,Christine Abelman,153.0
CA-2017-105207,Bill Overfelt,153.0
CA-2017-105207,Bill Overfelt,153.0
CA-2018-110478,Sung Pak,153.0
CA-2018-110478,Sung Pak,153.0
CA-2015-104472,Christine Kargatis,153.0
CA-2015-104472,Christine Kargatis,153.0
US-2017-137547,Ed Braxton,153.0
CA-2015-127964,Anne Pryor,153.0
CA-2015-127964,Anne Pryor,153.0
CA-2015-127964,Anne Pryor,153.0
CA-2018-121804,Liz Preis,153.0
CA-2018-136672,Michael Granlund,153.0
CA-2016-142944,John Lucas,153.0
CA-2016-142944,John Lucas,153.0
CA-2017-112123,Brosina Hoffman,153.0
CA-2017-112123,Brosina Hoffman,153.0
CA-2017-112123,Brosina Hoffman,153.0
CA-2018-168193,Roland Murray,153.0
CA-2018-168193,Roland Murray,153.0
CA-2017-167759,Craig Carreira,153.0
CA-2017-145730,Chris Cortes,153.0
CA-2017-145730,Chris Cortes,153.0
CA-2017-145730,Chris Cortes,153.0
CA-2016-116687,Noah Childs,153.0
CA-2016-116687,Noah Childs,153.0
CA-2015-117016,Sanjit Chand,153.0
CA-2018-110884,Shahid Hopkins,153.0
CA-2018-110884,Shahid Hopkins,153.0
CA-2017-103982,Alex Avila,153.0
CA-2017-103982,Alex Avila,153.0
CA-2017-103982,Alex Avila,153.0
CA-2017-103982,Alex Avila,153.0
CA-2018-142174,Darren Powers,153.0
CA-2016-151785,Jennifer Jackson,153.0
CA-2018-123085,Ed Jacobs,153.0
CA-2018-123085,Ed Jacobs,153.0
US-2015-127978,Jill Stevenson,153.0
US-2015-127978,Jill Stevenson,153.0
US-2015-127978,Jill Stevenson,153.0
CA-2018-102204,Caroline Jumper,153.0
CA-2018-102204,Caroline Jumper,153.0
CA-2018-102204,Caroline Jumper,153.0
CA-2018-117513,Bill Tyler,153.0
CA-2015-104563,Craig Molinari,153.0
CA-2015-104563,Craig Molinari,153.0
CA-2015-104563,Craig Molinari,153.0
CA-2015-104563,Craig Molinari,153.0
CA-2015-107755,Cyma Kinney,152.0
CA-2017-148698,Bryan Davis,152.0
CA-2018-167703,Matt Collins,152.0
CA-2018-167703,Matt Collins,152.0
US-2015-157021,Kunst Miller,152.0
US-2015-157021,Kunst Miller,152.0
CA-2018-123134,Dorothy Wardle,152.0
US-2016-122140,Michael Oakman,152.0
US-2016-122140,Michael Oakman,152.0
US-2016-122140,Michael Oakman,152.0
CA-2017-149902,Don Weiss,152.0
CA-2016-136378,Cari Sayre,152.0
CA-2018-126354,Shahid Collister,152.0
CA-2018-126354,Shahid Collister,152.0
CA-2017-125017,Karen Bern,152.0
CA-2018-115105,Bryan Davis,152.0
CA-2018-169474,Jay Fein,152.0
US-2016-142811,John Lucas,152.0
CA-2015-138359,Katharine Harms,152.0
CA-2015-138359,Katharine Harms,152.0
CA-2017-100993,Annie Zypern,152.0
CA-2017-100993,Annie Zypern,152.0
CA-2017-100993,Annie Zypern,152.0
CA-2017-100993,Annie Zypern,152.0
CA-2017-101189,Jennifer Braxton,152.0
CA-2015-104269,Unknown,152.0
CA-2016-105970,Unknown,152.0
CA-2016-105970,Unknown,152.0
US-2018-123281,Unknown,152.0
CA-2017-101938,Unknown,152.0
CA-2016-121097,Unknown,152.0
CA-2016-154970,Unknown,152.0
CA-2016-141243,Unknown,152.0
CA-2016-141243,Unknown,152.0
CA-2016-141243,Unknown,152.0
US-2018-114034,Unknown,152.0
CA-2016-104241,Unknown,152.0
CA-2015-105417,Unknown,152.0
CA-2015-105417,Unknown,152.0
CA-2016-108588,Unknown,152.0
CA-2016-108588,Unknown,152.0
CA-2016-108588,Unknown,152.0
CA-2016-158701,Unknown,152.0
CA-2016-158701,Unknown,152.0
US-2017-116365,Unknown,152.0
US-2017-116365,Unknown,152.0
US-2017-116365,Unknown,152.0
CA-2017-105207,Unknown,152.0
CA-2017-105207,Unknown,152.0
CA-2016-121797,Unknown,151.0
CA-2016-121797,Unknown,151.0
CA-2018-107503,Guy Armstrong,151.0
CA-2018-161333,John Lee,151.0
CA-2018-161333,John Lee,151.0
CA-2018-161333,John Lee,151.0
CA-2017-147431,Adrian Barton,151.0
CA-2018-128076,Bill Overfelt,151.0
CA-2018-128076,Bill Overfelt,151.0
CA-2018-128076,Bill Overfelt,151.0
CA-2015-104269,Dave Brooks,151.0
CA-2016-105970,Pete Armstrong,151.0
CA-2016-105970,Pete Armstrong,151.0
US-2018-123281,Jamie Frazer,151.0
CA-2017-101938,Dianna Wilson,151.0
US-2017-164630,Erica Bern,151.0
CA-2016-121097,Sylvia Foulston,151.0
CA-2016-154970,Steven Roelle,151.0
CA-2016-141243,Amy Hunt,151.0
CA-2016-141243,Amy Hunt,151.0
CA-2016-141243,Amy Hunt,151.0
US-2018-114034,Delfina Latchford,151.0
CA-2016-104241,Andrew Gjertsen,151.0
CA-2015-105417,Vivek Sundaresam,151.0
CA-2015-105417,Vivek Sundaresam,151.0
CA-2016-108588,Brooke Gillingham,151.0
CA-2016-108588,Brooke Gillingham,151.0
CA-2016-108588,Brooke Gillingham,151.0
CA-2016-158701,James Lanier,151.0
CA-2016-158701,James Lanier,151.0
US-2017-116365,Christine Abelman,151.0
US-2017-116365,Christine Abelman,151.0
US-2017-116365,Christine Abelman,151.0
CA-2017-105207,Bill Overfelt,151.0
CA-2017-105207,Bill Overfelt,151.0
CA-2018-107503,Unknown,150.0
CA-2018-161333,Unknown,150.0
CA-2018-161333,Unknown,150.0
CA-2018-161333,Unknown,150.0
CA-2017-147431,Unknown,150.0
CA-2018-128076,Unknown,150.0
CA-2018-128076,Unknown,150.0
CA-2018-128076,Unknown,150.0
CA-2017-160304,Brendan Murry,150.0
CA-2017-160304,Brendan Murry,150.0
CA-2017-160304,Unknown,149.0
CA-2017-160304,Unknown,149.0
CA-2018-107503,Guy Armstrong,149.0
CA-2018-161333,John Lee,149.0
CA-2018-161333,John Lee,149.0
CA-2018-161333,John Lee,149.0
CA-2017-147431,Adrian Barton,149.0
CA-2018-128076,Bill Overfelt,149.0
CA-2018-128076,Bill Overfelt,149.0
CA-2018-128076,Bill Overfelt,149.0
CA-2017-160304,Brendan Murry,148.0
CA-2017-160304,Brendan Murry,148.0
CA-2016-110814,Brian Derr,134.0
CA-2016-110814,Brian Derr,134.0
CA-2016-110814,Brian Derr,134.0
CA-2017-163636,Mike Pelletier,134.0
CA-2017-114489,Justin Ellison,134.0
CA-2017-114489,Justin Ellison,134.0
CA-2017-114489,Justin Ellison,134.0
CA-2017-114489,Justin Ellison,134.0
CA-2015-166191,David Kendrick,134.0
CA-2015-166191,David Kendrick,134.0
CA-2016-134894,Darren Koutras,134.0
CA-2016-134894,Darren Koutras,134.0
CA-2018-131212,Alan Barnes,134.0
CA-2018-131212,Alan Barnes,134.0
CA-2016-156440,Matt Hagelstein,134.0
CA-2016-101091,Scot Wooten,134.0
CA-2016-101091,Scot Wooten,134.0
US-2018-136189,Debra Catini,134.0
CA-2015-151162,Erin Ashbrook,134.0
CA-2015-151162,Erin Ashbrook,134.0
CA-2015-151162,Erin Ashbrook,134.0
CA-2015-151162,Erin Ashbrook,134.0
CA-2015-151162,Erin Ashbrook,134.0
CA-2017-114489,Unknown,133.0
CA-2017-114489,Unknown,133.0
CA-2017-114489,Unknown,133.0
CA-2017-114489,Unknown,133.0
CA-2015-166191,Unknown,133.0
CA-2015-166191,Unknown,133.0
CA-2016-134894,Unknown,133.0
CA-2016-134894,Unknown,133.0
CA-2018-131212,Unknown,133.0
CA-2018-131212,Unknown,133.0
CA-2016-156440,Unknown,133.0
CA-2016-101091,Unknown,133.0
CA-2016-101091,Unknown,133.0
US-2018-136189,Unknown,133.0
CA-2015-151162,Unknown,133.0
CA-2015-151162,Unknown,133.0
CA-2015-151162,Unknown,133.0
CA-2015-151162,Unknown,133.0
CA-2015-151162,Unknown,133.0
CA-2016-110814,Unknown,133.0
CA-2016-110814,Unknown,133.0
CA-2016-110814,Unknown,133.0
CA-2017-163636,Unknown,133.0
CA-2017-113817,Max Jones,133.0
CA-2016-122756,Dean Katz,133.0
CA-2016-122756,Dean Katz,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2018-117457,Keith Herrera,133.0
CA-2017-134425,Quincy Jones,133.0
CA-2017-139885,Ellis Ballard,133.0
CA-2016-131422,George Bell,133.0
CA-2018-116225,Susan Vittorini,133.0
US-2016-127040,Speros Goranitis,133.0
US-2016-127040,Speros Goranitis,133.0
US-2016-127040,Speros Goranitis,133.0
US-2016-127040,Speros Goranitis,133.0
CA-2018-156412,Charles McCrossin,133.0
CA-2015-127187,Cathy Prescott,133.0
CA-2016-110247,Ritsa Hightower,133.0
CA-2016-118444,Valerie Dominguez,133.0
CA-2017-124562,Julie Prescott,133.0
CA-2016-103961,Nathan Gelder,133.0
US-2017-131611,Emily Phan,133.0
US-2017-131611,Emily Phan,133.0
US-2017-131611,Emily Phan,133.0
US-2017-131611,Emily Phan,133.0
US-2017-131611,Emily Phan,133.0
CA-2018-143126,Corinna Mitchell,133.0
CA-2018-132346,Pete Kriz,133.0
CA-2018-117926,Alan Schoenberger,133.0
CA-2016-134922,Karen Bern,133.0
US-2015-140452,Berenike Kampe,133.0
US-2015-140452,Berenike Kampe,133.0
US-2015-140452,Berenike Kampe,133.0
US-2015-140452,Berenike Kampe,133.0
US-2015-140452,Berenike Kampe,133.0
US-2015-140452,Berenike Kampe,133.0
US-2016-114741,Ivan Liston,133.0
US-2016-114741,Ivan Liston,133.0
US-2016-114741,Ivan Liston,133.0
CA-2016-142475,Bill Stewart,133.0
CA-2017-113733,Lena Hernandez,133.0
CA-2017-113733,Lena Hernandez,133.0
CA-2017-113733,Lena Hernandez,133.0
CA-2017-105277,Liz MacKendrick,133.0
CA-2017-122063,Michael Moore,133.0
CA-2017-122063,Michael Moore,133.0
CA-2016-105571,Christine Phan,133.0
CA-2016-105571,Christine Phan,133.0
US-2018-107384,Theone Pippenger,133.0
US-2018-107384,Theone Pippenger,133.0
US-2018-107384,Theone Pippenger,133.0
CA-2017-125094,Nora Preis,133.0
CA-2018-157196,Anna Andreadi,133.0
CA-2016-129532,Yana Sorensen,133.0
CA-2016-129532,Yana Sorensen,133.0
CA-2017-149762,Roger Demir,133.0
CA-2017-149762,Roger Demir,133.0
CA-2017-149762,Roger Demir,133.0
CA-2017-149762,Roger Demir,133.0
CA-2018-113572,Frank Preis,133.0
CA-2017-158302,Julia Barnett,133.0
CA-2016-156118,Henry Goldwyn,133.0
US-2016-145422,Pierre Wener,133.0
CA-2016-123092,Jack Garza,133.0
CA-2016-123092,Jack Garza,133.0
CA-2016-123092,Jack Garza,133.0
CA-2016-123092,Jack Garza,133.0
CA-2017-160108,Arthur Gainer,133.0
CA-2017-160108,Arthur Gainer,133.0
CA-2017-119018,Carl Weiss,132.0
CA-2017-119018,Carl Weiss,132.0
CA-2017-119018,Carl Weiss,132.0
CA-2016-137113,Tamara Willingham,132.0
CA-2016-137113,Tamara Willingham,132.0
CA-2016-137113,Tamara Willingham,132.0
CA-2016-137113,Tamara Willingham,132.0
CA-2016-137113,Tamara Willingham,132.0
CA-2018-144596,Carol Darley,132.0
US-2016-151407,Rob Dowd,132.0
CA-2017-139808,Mick Crebagga,132.0
US-2018-168802,Jack O'Briant,132.0
CA-2016-151722,Ivan Liston,132.0
CA-2018-100622,Dave Kipp,132.0
CA-2018-100622,Dave Kipp,132.0
CA-2018-100622,Dave Kipp,132.0
CA-2018-100622,Dave Kipp,132.0
CA-2017-158260,Cindy Chapman,132.0
CA-2018-102610,Christina Anderson,132.0
CA-2018-102610,Christina Anderson,132.0
CA-2018-102610,Christina Anderson,132.0
CA-2018-102610,Christina Anderson,132.0
CA-2017-134180,Julie Prescott,132.0
CA-2017-134180,Julie Prescott,132.0
US-2015-124625,Stephanie Phelps,132.0
US-2017-111563,Sally Matthias,132.0
US-2017-111563,Sally Matthias,132.0
CA-2016-110324,Matt Abelman,132.0
CA-2016-110324,Matt Abelman,132.0
CA-2016-110324,Matt Abelman,132.0
CA-2016-117086,Quincy Jones,132.0
CA-2018-159135,Katherine Murray,132.0
CA-2017-114489,Justin Ellison,132.0
CA-2017-114489,Justin Ellison,132.0
CA-2017-114489,Justin Ellison,132.0
CA-2017-114489,Justin Ellison,132.0
CA-2015-166191,David Kendrick,132.0
CA-2015-166191,David Kendrick,132.0
CA-2016-134894,Darren Koutras,132.0
CA-2016-134894,Darren Koutras,132.0
CA-2018-131212,Alan Barnes,132.0
CA-2018-131212,Alan Barnes,132.0
CA-2016-156440,Matt Hagelstein,132.0
CA-2016-101091,Scot Wooten,132.0
CA-2016-101091,Scot Wooten,132.0
US-2018-136189,Debra Catini,132.0
CA-2015-151162,Erin Ashbrook,132.0
CA-2015-151162,Erin Ashbrook,132.0
CA-2015-151162,Erin Ashbrook,132.0
CA-2015-151162,Erin Ashbrook,132.0
CA-2015-151162,Erin Ashbrook,132.0
CA-2016-110814,Brian Derr,132.0
CA-2016-110814,Brian Derr,132.0
CA-2016-110814,Brian Derr,132.0
CA-2017-163636,Mike Pelletier,132.0
CA-2017-113817,Unknown,132.0
CA-2016-122756,Unknown,132.0
CA-2016-122756,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2018-117457,Unknown,132.0
CA-2017-134425,Unknown,132.0
CA-2017-139885,Unknown,132.0
CA-2016-131422,Unknown,132.0
CA-2018-116225,Unknown,132.0
US-2016-127040,Unknown,132.0
US-2016-127040,Unknown,132.0
US-2016-127040,Unknown,132.0
US-2016-127040,Unknown,132.0
CA-2018-156412,Unknown,132.0
CA-2015-127187,Unknown,132.0
CA-2016-110247,Unknown,132.0
CA-2016-118444,Unknown,132.0
CA-2017-124562,Unknown,132.0
CA-2016-103961,Unknown,132.0
US-2017-131611,Unknown,132.0
US-2017-131611,Unknown,132.0
US-2017-131611,Unknown,132.0
US-2017-131611,Unknown,132.0
US-2017-131611,Unknown,132.0
CA-2018-143126,Unknown,132.0
CA-2018-132346,Unknown,132.0
CA-2018-117926,Unknown,132.0
CA-2016-134922,Unknown,132.0
US-2015-140452,Unknown,132.0
US-2015-140452,Unknown,132.0
US-2015-140452,Unknown,132.0
US-2015-140452,Unknown,132.0
US-2015-140452,Unknown,132.0
US-2015-140452,Unknown,132.0
US-2016-114741,Unknown,132.0
US-2016-114741,Unknown,132.0
US-2016-114741,Unknown,132.0
CA-2016-142475,Unknown,132.0
CA-2017-113733,Unknown,132.0
CA-2017-113733,Unknown,132.0
CA-2017-105277,Unknown,132.0
CA-2017-122063,Unknown,132.0
CA-2017-122063,Unknown,132.0
CA-2016-105571,Unknown,132.0
CA-2016-105571,Unknown,132.0
US-2018-107384,Unknown,132.0
US-2018-107384,Unknown,132.0
US-2018-107384,Unknown,132.0
CA-2017-125094,Unknown,132.0
CA-2018-157196,Unknown,132.0
CA-2016-129532,Unknown,132.0
CA-2016-129532,Unknown,132.0
CA-2017-149762,Unknown,132.0
CA-2017-149762,Unknown,132.0
CA-2017-149762,Unknown,132.0
CA-2017-149762,Unknown,132.0
CA-2018-113572,Unknown,132.0
CA-2017-158302,Unknown,132.0
CA-2016-156118,Unknown,132.0
US-2016-145422,Unknown,132.0
CA-2016-123092,Unknown,132.0
CA-2016-123092,Unknown,132.0
CA-2016-123092,Unknown,132.0
CA-2016-123092,Unknown,132.0
CA-2017-160108,Unknown,132.0
CA-2017-160108,Unknown,132.0
US-2017-125969,Lindsay Shagiari,132.0
US-2017-125969,Lindsay Shagiari,132.0
CA-2018-142636,Kimberly Carter,132.0
CA-2018-142636,Kimberly Carter,132.0
CA-2018-154816,Victoria Brennan,132.0
CA-2017-127250,Sarah Foster,132.0
CA-2017-163755,Alejandro Savely,132.0
CA-2018-126046,Julie Creighton,132.0
CA-2016-115091,Joel Jenkins,132.0
CA-2016-115091,Joel Jenkins,132.0
CA-2016-140410,Corinna Mitchell,132.0
CA-2016-140410,Corinna Mitchell,132.0
CA-2016-140410,Corinna Mitchell,132.0
CA-2018-108574,Mike Gockenbach,132.0
CA-2018-108574,Mike Gockenbach,132.0
CA-2018-108574,Mike Gockenbach,132.0
CA-2015-121286,Odella Nelson,132.0
CA-2015-121286,Odella Nelson,132.0
CA-2015-149244,MaryBeth Skach,132.0
CA-2018-125290,Chuck Clark,132.0
CA-2018-125290,Chuck Clark,132.0
CA-2018-148404,Dean percer,132.0
CA-2018-148404,Dean percer,132.0
